clg_rate
0.0
43.59160514493488
615.1664137701573
3196.1171390450872
3395.6082933991997
3419.066775672572
0.0
0.0
0.0
4661.811731342506
0.0
0.0
3861.415716557014
4213.258811448853
3766.9491170434776
2606.8281766210475
1260.1264456273093
1593.3785939838945
3019.1335092995632
187.0958943119167
3485.625553765992
2556.650202132937
1710.1457273705691
1095.646807600715
0.0
3373.501469906526
0.0
0.0
3043.887076634179
0.0
1991.7986858771656
4264.604098304477
0.0
0.0
34.223517544874994
3508.324712940544
4898.508653927742
233.57509851265056
2934.9042122415976
4913.085711644979
1733.593381180277
4431.6030900015285
0.0
2861.0121847998957
0.0
2712.4346140847365
876.9841816125045
824.720908618765
2682.888059810103
0.0
0.0
0.0
0.0
258.04224629564305
0.0
4965.524823121796
4211.839423725886
4993.527456108752
2398.0188874982287
2143.150752563004
3480.7840952300294
0.0
3839.089169375913
4611.788581833712
1540.103158300899
3614.963732214317
0.0
4403.760422626061
0.0
0.0
4117.4117403531145
5179.923988513677
0.0
0.0
0.0
0.0
3757.512937470049
1049.615211046048
2404.7844322118026
0.0
0.0
2214.5702950965388
4382.153114442011
1990.5005902628652
2038.8361582508169
0.0
623.6618923753831
0.0
2621.8661763161454
4844.137850615869
0.0
0.0
1212.407710068563
0.0
1677.355375907824
1369.8714885202116
1721.6068724492125
4397.519488926455
3659.8029280943542
3619.285103962296
0.0
1276.1918480658917
365.5752099279889
0.0
4486.407797783068
2422.129355844861
301.6355143459532
4239.632978074224
4952.265050285078
3801.5062185606994
4804.990869351097
0.0
0.0
1487.962737810929
0.0
323.4433366851917
3377.692776988709
0.0
1444.33185825727
0.0
0.0
3062.350457551459
4981.041619033588
2873.431612192416
881.3062714844964
0.0
0.0
4956.041380854905
897.7348855771124
2022.4138907840588
4129.948768539447
4932.140679684326
3222.316771901148
0.0
4933.429323308166
2861.4122771593666
1174.6491783666625
2541.5329137542576
0.0
0.0
4522.878910403769
2023.2201661273064
2979.741832644396
3165.205988233716
4753.786969906243
0.0
618.1854146074056
3067.822253400579
1630.0759638674572
0.0
2359.339093522201
3347.8157719773017
214.5021927443449
0.0
3769.892517532586
0.0
0.0
3716.438166963052
0.0
2885.619259278328
617.6704475337483
1112.3740247699425
1693.1131918306835
4248.03646117377
0.0
1912.244342850543
3340.458696323168
4333.244958208884
0.0
0.0
3620.1370256531536
0.0
1482.9693111935503
0.0
2040.172844530145
0.0
1029.23200628843
0.0
3999.408145434658
1787.239711220851
3224.5083622402626
0.0
0.0
3837.512085075673
0.0
0.0
1835.566975211861
1499.7011159277426
2847.712694674829
4247.170550351687
0.0
0.0
0.0
1501.5462854787074
1662.248023022279
0.0
0.0
0.0
0.0
770.7612004639359
3183.918011069308
4430.967387159216
0.0
1170.708533757777
4344.482691865094
4804.903661233164
111.83505092753876
4741.335873043099
4575.978084375615
0.0
0.0
32.643406301658615
2185.586343006388
0.0
1907.199857186488
1530.9544911899793
0.0
0.0
0.0
0.0
0.0
1921.9173811697476
377.41541413894447
1674.6700442380752
